URL,Image_URL,Name,Original_Price(INR),Discount_Price(INR),Discount_Percentage
https://www.nike.com/ph/t/heritage-waistpack-Fnc8kw/DB0490-265,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7b9e9376-2200-4887-abc5-9853fd7a8659/NK+HERITAGE+WAISTPACK+-+FA21.png",Nike Heritage,1864.2,1491.36,20.0
https://www.nike.com/ph/t/air-max-portal-se-shoes-eV4Jw9gA/HQ1789-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1a43eeb5-4579-4dbc-91b0-9fbc79608764/W+NIKE+AIR+MAX+PORTAL+SE.png",Nike Air Max Portal SE,10444.2,6266.52,40.0
https://www.nike.com/ph/t/jordan-1-mid-se-shoes-kn1fyz2z/HV4730-014,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/50a53528-eaea-4d7d-b0e5-67ab686b1438/JORDAN+1+MID+SE+%28TD%29.png",Jordan 1 Mid SE,4828.2,3862.56,20.0
https://www.nike.com/ph/t/pegasus-41-road-running-shoes-RZm89S/FD2722-604,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b7fdae0b-e396-4f40-94c5-5526e97821b3/AIR+ZOOM+PEGASUS+41.png",Nike Pegasus 41,11536.2,9228.96,20.0
https://www.nike.com/ph/t/jordan-dri-fit-sport-woven-shorts-SS5zTZ/FN5842-075,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8662b8b1-0f35-4c5c-b075-99b013b0bc44/M+J+DF+SPRT+WOVEN+SHORT.png",Jordan Dri-FIT Sport,2332.2,1865.76,20.0
https://www.nike.com/ph/t/zoom-fly-6-road-racing-shoes-kmkgZS/FN8455-602,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3e3cbd49-12d5-4b9c-b362-94e9d6dc7b9e/W+ZOOM+FLY+6.png",Nike Zoom Fly 6,14656.2,11724.96,20.0
https://www.nike.com/ph/t/dunk-low-suede-shoes-R7nORyh7/IB4417-104,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1ab2393f-b755-4b9b-8215-6228ab8c6a07/WMNS+NIKE+DUNK+LOW.png",Nike Dunk Low Suede,10444.2,8355.36,20.0
https://www.nike.com/ph/t/c1ty-cordura-shoes-z3Zzlm/HJ4316-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e34f45c2-765d-4cdb-b3bf-7599b664ec0b/NIKE+C1TY+PRM.png",Nike C1TY Premium CORDURA®,9820.2,7856.16,20.0
https://www.nike.com/ph/t/sportswear-futura-365-faux-fur-cross-body-bag-4PT5l5/FZ1326-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/62c9118e-28f1-484d-857c-c9528010d23f/NK+NSW+FTRA+365+FUR+CRSBY.png",Nike Sportswear Futura 365,2488.2,1990.56,20.0
https://www.nike.com/ph/t/metcon-10-workout-shoes-EwZFrS5O/HQ2620-603,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e1a455d4-6711-4b6e-8e2a-136ec7855a8e/W+NIKE+METCON+10.png",Nike Metcon 10,13408.2,10726.56,20.0
https://www.nike.com/ph/t/aura-backpack-8g97mWnG/IB6197-229,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb86cfc4-ff2a-473f-852b-07f6492924d3/NK+AURA+BKPK-CORD.png",Nike Aura,5296.2,4236.96,20.0
https://www.nike.com/ph/t/field-general-blue-suede-shoes-jjjvd8/IF0666-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/332638c0-4ba9-4c88-9569-a930f1f4fc99/NIKE+FIELD+GENERAL.png",Nike Field General 'Blue Suede',9820.2,7856.16,20.0
https://www.nike.com/ph/t/total-90-shoes-bJ61Ddif/HQ2851-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/339cc390-4fcc-4b89-86be-0d296649fe4a/TOTAL+90.png",Nike Total 90,9820.2,7856.16,20.0
https://www.nike.com/ph/t/acg-phassad-shoes-MmI7pFBX/HM7133-201,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b2165795-98e2-4e22-b40a-0bc9314a45b6/ACG+PHASSAD.png",Nike ACG Phassad,10912.2,8729.76,20.0
https://www.nike.com/ph/t/air-force-1-07-lv8-shoes-60QXmC/IB6388-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/474d65a0-5b68-4266-bb72-6f8409dcd7dc/AIR+FORCE+1+%2707+LV8.png",Nike Air Force 1 '07 LV8,10912.2,8729.76,20.0
https://www.nike.com/ph/t/aone-birthday-cake-ep-aja-wilson-basketball-shoes-x3dpNX/FZ8606-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/10cb0dca-924a-449f-afc0-309944ef0a08/A%27ONE+EP.png",A'One 'Birthday Cake' EP,9820.2,5892.12,40.0
https://www.nike.com/ph/t/free-metcon-6-workout-shoes-5L4dkH/FJ7127-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e41d4454-eda3-464f-89cf-f83eb38eea8c/NIKE+FREE+METCON+6.png",Nike Free Metcon 6,10756.2,8604.96,20.0
https://www.nike.com/ph/t/jordan-trunner-lx-shoes-Xwg6vKYH/IM6531-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2b5d6d60-9b6c-4240-ac60-93957aa882d8/WMNS+JORDAN+TRUNNER+LX+RA.png",Jordan Trunner LX,11848.2,7108.92,40.0
https://www.nike.com/ph/t/go-flyease-easy-on-off-shoes-3svRCL/DR5540-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/247616b5-1d3b-4777-abbb-d5e08a924b78/NIKE+GO+FLYEASE.png",Nike Go FlyEase,11068.2,8854.56,20.0
https://www.nike.com/ph/t/dunk-low-next-nature-shoes-wbxcmN/DD1873-113,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/43667353-8634-4a13-be26-418b9c1da59e/W+NIKE+DUNK+LOW+NEXT+NATURE.png",Nike Dunk Low Next Nature,9196.2,7356.96,20.0
https://www.nike.com/ph/t/rise-dri-fit-trucker-cap-WxfhkR/HJ7018-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e0b09b29-adc8-461d-ab9c-63c2c9ac5455/U+NK+DF+RISE+CAP+AB+BIG+SWSH.png",Nike Rise,1630.2,1304.16,20.0
https://www.nike.com/ph/t/zoom-vomero-roam-winterized-shoes-ng8r6Z88/HQ2181-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d28850a4-b7bf-4a87-9bb6-5c2b268361f5/W+NIKE+ZOOM+VOMERO+ROAM.png",Nike Zoom Vomero Roam,15436.2,12348.96,20.0
https://www.nike.com/ph/t/jordan-brooklyn-t-shirt-NdoKYryU/IM6503-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/325dc66f-81a0-460f-abd4-5d6b100a2597/M+J+BRK+AJ11+AD+GFX+SS+CREW.png",Jordan Brooklyn,2800.2,2240.16,20.0
https://www.nike.com/ph/t/air-force-1-07-vintage-shoes-nma1JmL0/HV4403-601,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/988a79be-5cee-46cf-8502-d1329aded4ac/W+AIR+FORCE+1+%2707+VINTAGE.png",Nike Air Force 1 '07 Vintage,10912.2,8729.76,20.0
https://www.nike.com/ph/t/court-borough-low-recraft-younger-shoes-bbnBNv/HM6298-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ec8d5887-fa76-4468-a7fe-1c892f80db9a/COURT+BOROUGH+LOW+RECRAFT+%28PS%29.png",Nike Court Borough Low Recraft,3736.2,2988.96,20.0
https://www.nike.com/ph/t/jordan-brand-t-shirt-f4282M7M/IF5619-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d0fdaa97-5549-417a-8992-4ee56d62cd20/M+J+BRAND+AUTH+JRDN+SS+CREW.png",Jordan Brand,2176.2,1740.96,20.0
https://www.nike.com/ph/t/reax-8-tr-workout-shoes-K4q2TBes/IO2400-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/17619103-7f33-4b25-be48-e91c2350e860/W+NIKE+REAX+8+TR+MESH.png",Nike Reax 8 TR,7324.2,5859.36,20.0
https://www.nike.com/ph/t/field-general-shoes-SFLabpIL/IM3075-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/da08128a-9df7-4087-90ba-9686c6f75da8/NIKE+FIELD+GENERAL+PRM.png",Nike Field General Premium,12628.2,7576.92,40.0
https://www.nike.com/ph/t/zegama-2-trail-running-shoes-HkzqFJ/FD5190-002,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/22b866f5-700d-4eb6-ac88-a197c9aa8694/NIKE+ZOOMX+ZEGAMA+TRAIL+2.png",Nike Zegama 2,15436.2,12348.96,20.0
https://www.nike.com/ph/t/phantom-run-2-road-running-shoes-tW5NcL/CJ0280-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/i1-268df378-99e9-4f60-9b4e-c18b9485bc91/W+NIKE+REACT+PHANTOM+RUN+FK+2.png",Nike Phantom Run 2,11224.2,8979.36,20.0
https://www.nike.com/ph/t/air-jordan-1-low-g-golf-shoes-8bKbqs/DD9315-108,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b0f7a856-a510-4b64-a595-b809ef1318f0/AIR+JORDAN+1+LOW+G.png",Air Jordan 1 Low G,11848.2,9478.56,20.0
https://www.nike.com/ph/t/giannis-immortality-4-older-basketball-shoes-viEsYyx1/IH7664-005,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/411bee2f-3946-4a99-a615-f29b4295f679/GIANNIS+IMMORTALITY+4+%28GS%29.png",Giannis Immortality 4,5608.2,4486.56,20.0
https://www.nike.com/ph/t/pegasus-se-road-running-shoes-T5FhIitS/IH0861-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e1483a6e-8287-4421-b815-1097e6348e26/W+NIKE+PEGASUS+PREMIUM+SE.png",Nike Pegasus Premium SE,19180.2,15344.16,20.0
https://www.nike.com/ph/t/air-superfly-shoes-NrZqm4/HJ8082-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/34286bf3-58ae-4c9c-8350-3da09eb92993/W+NIKE+AIR+SUPERFLY.png",Nike Air Superfly,9040.2,7232.16,20.0
https://www.nike.com/ph/t/sb-dunk-low-pro-skate-shoes-oZ5rakZd/HQ1625-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cee94c98-052e-4e0a-a3be-8c170cf02ce2/NIKE+SB+DUNK+LOW+PRO.png",Nike SB Dunk Low Pro,9820.2,7856.16,20.0
https://www.nike.com/ph/t/vaporfly-4-eliud-kipchoge-road-racing-shoes-FYPEB3Hp/IH0869-605,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/833fb6e2-e7c9-4a89-b2c4-fdc4ade82b04/ZOOMX+VAPORFLY+NEXT%25+4+EK.png",Nike Vaporfly 4 'Eliud Kipchoge',21832.2,17465.76,20.0
https://www.nike.com/ph/t/air-pegasus-wave-se-shoes-DTLFIha6/IB2916-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/069bdd21-ec24-4c14-97d0-636f2b1962f9/NIKE+AIR+PEGASUS+WAVE+SE.png",Nike Air Pegasus Wave SE,13876.2,8325.72,40.0
https://www.nike.com/ph/t/dri-fit-adv-rise-structured-swooshflex-cap-kcTlKG/FB5633-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c74ac236-14c7-49ed-9ec5-d633e50ddb9e/U+NK+DFADV+RISE+CAP+S+AB+SF+P.png",Nike Dri-FIT ADV Rise,2020.2,1616.16,20.0
https://www.nike.com/ph/t/shox-r4-shoes-4gHp3R/HQ1988-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/35d5b054-2df3-46f8-b0ec-4acf6d36dc7e/NIKE+SHOX+R4.png",Nike Shox R4,13408.2,10726.56,20.0
https://www.nike.com/ph/t/air-max-moto-2k-shoes-with-reflective-design-accents-Uupw2NrO/HQ2056-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/73d16394-5120-4e21-983e-0b6480c08168/W+NIKE+AIR+MAX+MOTO+2K.png",Nike Air Max Moto 2K,11380.2,9104.16,20.0
https://www.nike.com/ph/t/terra-manta-suede-shoes-EEz2ncQA/IM6483-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4fbe1a93-52d9-49ff-9ffe-883b45758fa7/NIKE+TERRA+MANTA+SUEDE.png",Nike Terra Manta Suede,7480.2,5984.16,20.0
https://www.nike.com/ph/t/gt-hustle-academy-ep-basketball-shoes-dTknbG/FJ7808-006,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c9bcb39a-5a2d-4bdd-979a-9a8b4883beac/G.T.+HUSTLE+ACADEMY+EP.png",G.T. Hustle Academy EP,7792.2,6233.76,20.0
https://www.nike.com/ph/t/tatum-4-pf-st-louis-basketball-shoes-9dNzTnZm/IO5031-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e34a41ae-27ad-487f-a229-21f5822a5cc7/JORDAN+TATUM+4+PREM+PF.png",Tatum 4 PF 'St. Louis',11380.2,9104.16,20.0
https://www.nike.com/ph/t/jordan-1-low-alt-se-younger-shoes-k3DjEzs6/HV4442-014,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9154e2b9-c92c-475c-899b-c66e9c5a43ef/JORDAN+1+LOW+ALT+SE+%28PS%29.png",Jordan 1 Low Alt SE,5608.2,4486.56,20.0
https://www.nike.com/ph/t/jordan-23-72-easyon-younger-shoes-NqRqYwe8/HV4425-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3dd4dc7f-22c7-4497-aebc-93eb279a707e/JORDAN+23%2F7.2+EASYON+SE+%28PS%29.png",Jordan 23/7.2 EasyOn,5608.2,4486.56,20.0
https://www.nike.com/ph/t/brasilia-9-5-training-backpack-DQvDHm/DH7709-253,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/22cadfc5-ee68-4bac-abf3-954471d57716/NK+BRSLA+M+BKPK+-+9.5+%2824L%29.png",Nike Brasilia 9.5,3112.2,2489.76,20.0
https://www.nike.com/ph/t/jordan-flight-court-shoes-dJtQ08/FZ9854-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9597f29a-865a-4cb3-9b04-6b1cbb6d77df/WMNS+JORDAN+FLIGHT+COURT.png",Jordan Flight Court,9040.2,7232.16,20.0
https://www.nike.com/ph/t/sportswear-futura-365-mini-backpack-nc3WGm/CW9301-016,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/60819e26-2dbc-458c-b76c-c5dc345711e7/W+NSW+FUTURA+365+MINI+BKPK.png",Nike Sportswear Futura 365,2176.2,1740.96,20.0
https://www.nike.com/ph/t/sportswear-essentials-logo-t-shirt-MF2nms/DX7907-053,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/cb8d9138-6f47-4e40-8f1e-cbcce1d5e23e/AS+W+NSW+CLUB+SS+TEE+ICN+FTRA.png,Nike Sportswear Essentials,2176.2,1740.96,20.0
https://www.nike.com/ph/t/jordan-jumpman-short-sleeve-t-shirt-df6fwF/DC7485-687,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fa2da117-7cba-425f-a44d-88909f73eaba/M+J+JUMPMAN+EMB+SS+CREW.png",Jordan Jumpman,2020.2,1616.16,20.0
https://www.nike.com/ph/t/kd18-bad-basketball-shoes-bBFwvL/HV1991-501,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2e6a894e-c22a-4c19-ab5c-c83a21a0ab5f/KD18+EP.png",KD18 'B.A.D',13408.2,10726.56,20.0
https://www.nike.com/ph/t/jordan-brooklyn-realtree-jumpman-t-shirt-kgxYQURh/HQ9016-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/12177cbe-3a52-4633-b072-564dffb1a6f5/M+J+BRK+RLT+JM+SS+CREW.png",Jordan Brooklyn,2176.2,1740.96,20.0
https://www.nike.com/ph/t/reactx-rejuven8-shoes-XsrrS0/HV5062-401,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f5a40cad-2336-480a-a065-dc8d450b67b5/WMNS+NIKE+REACTX+REJUVEN8.png",Nike ReactX Rejuven8,6076.2,4860.96,20.0
https://www.nike.com/ph/t/blazer-low-77-vintage-shoes-5Gw9TZ/DA6364-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b0173204-5c89-40e9-bae6-fc4fbbb67d12/BLAZER+LOW+%2777+VNTG.png",Nike Blazer Low '77 Vintage,6700.2,5364.84,19.93
https://www.nike.com/ph/t/heritage-winterized-eugene-backpack-j3gMBX/DN3592-253,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bc7b7455-4f9d-4a5e-aae8-ae94bbeca7e7/NK+HERITAGE+EUGENE+WNTRZD+BKPK.png",Nike Heritage,4516.2,3612.96,20.0
https://www.nike.com/ph/t/pro-sculpt-dri-fit-high-waisted-12-5cm-biker-shorts-PE4jcV2y/HV2367-390,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/0b06a0ee-373c-4ede-81c7-ee2a5d70bf55/AS+W+NP+DF+SCULPT+HR+5IN+SRT.png,Nike Pro Sculpt,3112.2,2489.76,20.0
https://www.nike.com/ph/t/wio-11-road-running-shoes-2SNS3P/FJ9509-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/06666436-6932-4d85-8c44-0d019bd3b583/NIKE+AIR+WINFLO+11.png",Nike Winflo 11,8572.2,6857.76,20.0
https://www.nike.com/ph/t/calm-realtree-slides-ltDPvJlS/IF5621-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a82ca955-5c85-4cf8-82bf-bcf48b4f2f58/W+NIKE+CALM+SLIDE+-+REALTREE.png",Nike Calm RealTree,5140.2,4112.16,20.0
https://www.nike.com/ph/t/brasilia-backpack-zPMJ8WhV/HV6638-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a659c11b-b603-428e-8ab6-fa3ac9a03f83/Y+NK+BRSLA+BKPK+-+CAT+AOP+FA25.png",Nike Brasilia,2800.2,2240.16,20.0
https://www.nike.com/ph/t/jordan-sport-dri-fit-long-sleeve-t-shirt-QMwqEx0Q/HQ9038-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0e7fbe95-fd31-4347-afa8-164eea77003a/M+J+DF+SPRT+GFX+LS+CREW.png",Jordan Sport,3112.2,2489.76,20.0
https://www.nike.com/ph/t/sb-malor-te-skate-shoes-dFgpng/HF3066-701,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e852e7b4-2d41-463e-b68a-00ad89cc72c1/NIKE+SB+MALOR+TE.png",Nike SB Malor TE,6700.2,5360.16,20.0
https://www.nike.com/ph/t/alphafly-3-road-racing-shoes-C4VXTw/FD8315-601,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5cb0535c-ce52-45c3-bde1-8dad17e5022c/W+AIR+ZOOM+ALPHAFLY+NEXT%25+3.png",Nike Alphafly 3,22612.2,18089.76,20.0
https://www.nike.com/ph/t/jordan-sport-dri-fit-high-waisted-15cm-shorts-PMR9ALOR/HQ9768-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4feedfef-0e2c-40d5-b0ef-b6b632b377b9/W+J+SPT+DF+PRCT+HR+6IN+SHRT.png",Jordan Sport,3112.2,2489.76,20.0
https://www.nike.com/ph/t/big-low-shoes-JWZJlt/355152-140,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bb4e381c-84ae-4ced-814f-8553afc6eacf/BIG+NIKE+LOW.png",Nike Big Low,7324.2,5859.36,20.0
https://www.nike.com/ph/t/giannis-immortality-4-younger-shoes-ZTzvXHSU/IH7665-601,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b479d5f7-9424-4fce-98c1-3c6bab4921b8/GIANNIS+IMMORTALITY+4+%28PS%29.png",Giannis Immortality 4,5218.2,4174.56,20.0
